Nodo_1,Nodo_2,Nodo_3,Nodo_4,Nodo_5,Nodo_6,Nodo_7,Nodo_8,Nodo_9,Nodo_10,Nodo_11,Nodo_12,Nodo_13,Nodo_14,Nodo_15,Nodo_16,Nodo_17,Nodo_18,Nodo_19,Nodo_20,Nodo_21,Nodo_22,Nodo_23,Nodo_24,Nodo_25,Nodo_26,Nodo_27,Nodo_28,Nodo_29,Nodo_30,Nodo_31,Nodo_32,Nodo_33,Nodo_34,Nodo_35,Nodo_36,Nodo_37,Nodo_38,Nodo_39,Nodo_40,Nodo_41,Nodo_42,Nodo_43,Nodo_44,Nodo_45,Nodo_46,Nodo_47,Nodo_48,Nodo_49,Nodo_50,Nodo_51,Nodo_52,Nodo_53,Nodo_54,Nodo_55,Nodo_56,Nodo_57,Nodo_58,Nodo_59,Nodo_60,Nodo_61,Nodo_62,Nodo_63,Nodo_64,Nodo_65,Nodo_66,Nodo_67,Nodo_68,Nodo_69,Nodo_70,Nodo_71,Nodo_72,Nodo_73,Nodo_74,Nodo_75,Nodo_76,Nodo_77,Nodo_78,Nodo_79,Nodo_80,Nodo_81,Nodo_82,Nodo_83,Nodo_84,Nodo_85,Nodo_86,Nodo_87,Nodo_88,Nodo_89,Nodo_90,Nodo_91,Nodo_92,Nodo_93,Nodo_94,Nodo_95,Nodo_96,Nodo_97,Nodo_98,Nodo_99,Nodo_100
21.41630465,0.698249885,13.60270506,11.16386735,19.20009315,10.59803793,17.67845729,21.44994657,12.14710615,2.273193005,0,19.61929701,16.08297013,3.301140921,18.05940108,3.051265262,12.13857648,12.55346546,7.45101395,8.228488044,18.44000281,9.144612848,19.06355208,17.74335034,8.692194309,10.0347097,13.25035886,7.226886638,10.79529324,7.029683404,6.908487833,11.54167675,4.591018996,22.02051586,12.64609484,14.41765429,19.35042387,7.161903313,13.93724482,24.33135398,17.53305596,15.66643788,6.265930802,20.40731903,8.728413899,9.998860337,12.38019095,21.15173686,8.880713601,9.780087485,16.30701292,8.696034802,11.80154945,9.049001399,24.1130636,7.280267264,5.782404418,17.62987874,21.94486771,19.12723707,13.30217467,6.846436955,18.14431543,18.88223413,20.72218719,12.34900385,14.99721845,15.74680906,15.04044232,17.49048651,5.065866235,8.047307774,8.611441744,20.73089225,18.93103296,18.85999047,18.02288173,10.14378027,2.137329197,18.87752464,19.4505721,15.68766518,16.90818828,3.500672311,11.37090642,7.805438285,14.36829481,15.74233498,17.73149753,10.11232993,4.750390715,14.93840238,15.22156326,8.404429966,12.75689757,19.25886316,10.49512424,14.94370408,18.72664663,18.95446779
4.902820225,20.28942218,17.75571111,12.0940009,15.56912192,19.54793956,4.219840619,5.520471184,13.51809283,21.13926339,19.61929701,0,7.781644632,17.78165281,2.24435099,17.58000683,7.933467223,15.55383154,19.79666354,16.12199907,14.29096647,10.75681645,10.14594749,6.195934933,18.91072664,18.83651177,16.65840502,15.3239151,11.32470426,12.74346074,12.91313691,8.08619781,19.62736877,8.239783777,7.055569072,19.04128031,1.614435941,22.60098395,11.54034425,5.94136546,2.177982828,13.34306726,18.78513617,0.958455645,11.99211178,11.96760465,11.74937143,5.054445341,11.15420348,12.08316923,14.43974885,13.72244657,8.56465456,10.60357025,6.107234028,12.34778263,14.70110915,1.997013308,2.470862772,9.986004731,8.752857101,13.33453663,10.65587053,7.474854537,10.7754032,7.414600525,11.46652146,13.6120501,11.77777909,4.674670826,22.38103423,20.29746788,11.03408945,10.24835201,11.57279607,15.31721632,1.79779875,15.31017485,18.32225339,11.41180027,19.28469716,11.14363195,4.005965575,16.12143828,9.10854663,21.22023268,8.717020236,7.399645165,19.41337956,9.508559014,14.89199199,11.36725254,9.150278787,12.11060807,7.286045617,19.08622477,19.89283263,15.67731028,2.001208411,2.565426967
12.44832268,16.77767313,19.94939546,5.600732628,20.34256427,20.2279967,10.00196678,12.97598206,15.58686767,18.12223562,16.08297013,7.781644632,0,15.53411082,5.573593879,13.3067348,5.008440709,17.63632069,19.18029098,16.17726372,19.02507495,9.775333144,15.87272726,11.86937229,18.9300077,19.41180936,18.88810093,14.83244869,12.46676767,10.79935159,9.405471149,7.24637455,17.89297916,15.4003972,7.367241733,21.31456871,8.912442211,21.24743908,14.6440152,13.67426675,7.253698295,5.561847559,17.82557649,8.703625973,7.354990507,12.6643257,4.740384543,12.49795064,7.462728612,12.64557474,18.29334941,13.8799706,4.829319241,8.072012933,13.88087538,9.948175908,13.08501394,6.600115314,9.974976536,15.7670343,2.78999626,9.25854468,15.90551937,13.569284,17.0299949,7.745515059,3.710848826,17.35760798,4.015178225,10.29577056,20.2061643,19.83022667,8.435164597,16.60494984,16.99481488,20.01437257,6.218265641,16.30758527,15.57851796,16.84073428,23.3705977,15.18269876,9.070332422,12.98160787,5.044740981,20.4705238,12.10400441,0.614723249,22.85387562,7.872400053,12.06640305,3.619251415,1.4664042,7.689233508,8.43060132,23.14790836,20.46858375,18.76403753,8.763530424,5.421738887
18.97690459,3.614140557,10.36032844,11.42098094,15.91288887,7.633929584,15.3198973,18.93719812,8.904959831,3.579029786,3.301140921,17.78165281,15.53411082,0,16.49446249,4.7503228,10.97632241,9.25239727,4.809686149,4.928739735,15.17886763,7.025786393,16.04285071,15.11430407,5.714536587,6.983972716,9.965645407,3.978579839,7.889366701,5.104344176,6.17449648,9.787331508,2.465625797,19.23947626,10.72956583,11.24154145,17.28689602,5.826536644,10.81713065,22.01364865,15.62394013,16.27260295,3.399591364,18.48416113,8.448449296,7.066822034,12.62277914,18.68116117,8.072269396,6.855284728,13.02704151,5.573029448,10.84324903,7.687359239,21.73644015,5.735859096,3.12460948,15.84358993,19.97208999,16.1199658,12.77386512,6.56650631,15.07486855,16.10089972,17.6857349,10.36759884,15.22574126,12.49131423,15.33597229,15.07599308,4.733361374,5.491068113,7.265406811,17.73407277,15.80742119,15.57533974,16.33309662,6.844574762,1.167330961,15.76357083,16.17975957,12.57836816,14.65775383,2.879470116,10.52514618,5.625039655,11.56299389,15.09499248,14.4958656,8.45383784,3.483218664,15.14553724,14.94239183,8.05687531,10.59391049,15.98512038,7.598087054,11.64260267,16.6376059,17.50805061
6.917121344,18.74370678,17.73645456,9.914889863,16.42028261,19.08907247,5.129818738,7.478526487,13.3597864,19.71825906,18.05940108,2.24435099,5.573593879,16.49446249,0,15.8337515,6.054996908,15.4540559,18.97064407,15.41237393,15.10716741,9.556570873,11.29054163,7.182476228,18.24839291,18.33468617,16.6304223,14.43893125,10.7798863,11.39318653,11.21850012,6.709924158,18.5010067,10.04763897,5.891533925,19.06879945,3.383117723,21.61496958,11.67582634,8.185451191,2.188976334,11.13263949,17.84844703,3.196133606,10.05837144,11.31256912,9.524951304,7.000583958,9.356003467,11.39211258,14.92807454,12.9736162,6.603928017,9.015089992,8.345835443,10.87335837,13.49893645,1.42891987,4.623752852,11.15118985,6.549936509,11.54062174,11.60595138,8.722139701,12.1680699,6.305544388,9.237734982,14.04264373,9.550571882,5.532539455,21.1803652,19.52057078,9.454064411,11.68006772,12.61572641,16.13564286,0.75462068,14.86035234,16.92516917,12.45442488,19.93041319,11.61715083,4.470756337,14.59102024,7.135400693,20.37884897,8.829037927,5.167923822,19.83527183,8.056810501,13.40339082,9.136794626,6.917875847,10.21707241,6.433933057,19.721071,19.40855585,15.91810208,3.358565668,1.195339377
19.94023866,3.682154807,14.74579122,8.185036493,19.54215234,12.35198797,16.180989,20.06143525,12.39221674,5.317770417,3.051265262,17.58000683,13.3067348,4.7503228,15.8337515,0,9.790426695,13.27777718,9.537978703,9.165960137,18.61847301,7.812509029,18.51111555,16.57558818,10.44174573,11.66745045,14.18623553,7.802079556,10.31795604,5.804425382,4.674715596,9.677627228,6.902925345,20.99185914,10.87025569,15.7541918,17.5157437,9.923263165,13.74084927,22.67980177,15.59434074,12.61754635,8.148852035,18.42815218,6.024777648,9.621162335,9.391595656,19.71672103,6.479515873,9.407072778,16.63819474,8.791991535,9.33538033,7.03887474,22.52864155,5.652071813,5.622949868,15.58475965,19.98710568,18.5458126,10.56197275,4.3030188,17.71643235,17.90832447,20.17473374,10.64808268,11.99334829,15.94718135,12.02480703,16.06118789,8.020054759,10.20625522,6.632321335,20.10042976,18.62014642,19.18477257,15.8925196,10.84987506,3.868131912,18.54271524,20.39511003,15.41176212,15.31215968,2.631267027,8.853600369,10.20793353,13.55447106,13.01400948,18.85292407,8.258894221,3.616348937,11.93887478,12.35171819,5.757154602,11.21489898,20.1877618,12.33496944,15.585464,16.92790982,16.62988476
11.22458171,12.83220663,15.05357878,4.967331874,16.21001688,15.2201616,7.758283672,11.54268428,10.76382704,13.94234863,12.13857648,7.933467223,5.008440709,10.97632241,6.054996908,9.790426695,0,12.7618638,14.27244599,11.17625587,14.9312101,4.770550041,12.5383451,9.052227896,13.94667801,14.40454781,14.01510122,9.858800232,7.583224058,5.987741709,5.234897006,2.393471654,13.21547971,13.31580633,3.00527641,16.41330928,8.184089496,16.51377579,10.1538335,13.48823477,6.166314345,8.550013926,12.96036714,8.838344692,4.060798719,7.705633524,5.254244819,11.11154287,3.312342737,7.672526826,13.87051872,8.871896863,0.782384794,3.291595625,13.46445982,5.243739099,8.267359001,5.980047361,10.39466612,12.47771762,2.858921198,5.490350725,12.27865817,10.7503982,13.96656342,3.241247087,6.668630152,12.93778619,6.944790632,7.848028843,15.70866793,14.90671552,3.710960932,13.65412582,13.38127741,15.86039069,6.178377687,11.31990101,11.22129194,13.2426263,18.87421162,11.01456536,6.735361726,8.743031112,1.287697863,15.5981631,7.982318843,4.450428061,18.17237579,2.87025379,7.640755714,6.549558558,5.07019731,4.18106077,4.089496954,18.64825973,15.46299213,14.08305665,7.697871053,6.846757628
14.21434688,12.82032928,2.324791485,16.2621214,6.789770117,4.732779501,11.59143996,13.86391991,2.105292589,12.24988747,12.55346546,15.55383154,17.63632069,9.25239727,15.4540559,13.27777718,12.7618638,0,6.929034449,4.328338608,6.296234926,8.387638933,8.792925479,10.19295469,5.304802579,4.353608143,1.253518864,5.486344657,5.180678639,8.798020801,11.32444289,10.4089095,8.93599127,12.89549785,10.34695103,3.689826846,14.32247106,10.03319455,4.154752036,17.37973152,13.5929993,20.91511792,7.052393259,15.82529464,13.23817546,5.138112544,17.1537668,13.82765223,12.00215456,5.226770241,4.053051919,4.75760243,13.2075336,10.6039395,16.89646066,9.669798716,7.74048874,14.19823042,16.90168411,8.941890737,15.57359573,12.23404268,7.648201615,10.19940415,10.15611176,9.938340122,19.22170032,3.855499959,19.45901203,11.16398397,11.34748226,6.979451747,10.49066124,10.42696677,7.918616266,6.478972673,14.910136,2.439727971,10.41817591,7.9453531,7.138856555,5.358804678,11.55622171,10.66378225,13.28616411,8.063333902,6.851220821,17.03556385,5.794001285,10.12158417,9.976911868,19.10854277,17.83144078,12.8908916,9.384670573,6.926433478,5.134360469,2.394173522,13.7059555,16.64937188
19.82204866,7.397875477,6.987493959,15.77727944,13.58926487,3.305143936,16.52877152,19.61872912,7.729411074,6.205068586,7.45101395,19.79666354,19.18029098,4.809686149,18.97064407,9.537978703,14.27244599,6.929034449,0,3.749289852,13.2128103,9.615022654,15.38266801,15.72166217,1.673439693,2.979716801,7.064126474,4.536390723,8.572664056,8.395722754,10.30749446,12.48971003,2.875655693,19.21933173,13.09809904,7.438994317,18.94839378,3.168833083,10.15469314,23.00339359,17.63224734,20.69663556,1.470337908,20.33084418,12.64882841,7.856918384,16.93291458,19.47001174,11.94240196,7.72514271,10.97254603,6.077314015,14.35199286,11.11024662,22.61241537,9.293334316,6.138230785,18.03192078,21.67690948,15.50766859,16.54957447,10.91638608,14.271874,16.23651678,16.87762769,12.67483872,19.4587877,10.75819038,19.60681123,16.1828593,4.534399321,0.69900004,10.76158473,17.07767015,14.71038005,13.30700272,18.63998403,5.243041969,5.709216943,14.71592312,12.79753458,11.78320249,16.12545994,7.566386686,14.15965325,1.425503366,11.99477471,18.66886437,10.8949464,11.44252074,7.771055474,19.36734673,18.83215395,12.24515035,12.57603334,12.63626135,3.119062521,9.130185756,18.28665056,20.10000121
16.08345629,8.493165391,5.580312335,13.55632023,11.05234179,4.091346829,12.78202006,15.89295493,4.328910794,7.996369735,8.228488044,16.12199907,16.17726372,4.928739735,15.41237393,9.165960137,11.17625587,4.328338608,3.749289852,0,10.40839263,6.406195387,11.92947675,11.99023919,2.843204557,3.268677484,5.066166395,1.557843176,4.837146182,5.788265551,8.162809819,9.155154184,4.834362293,15.60794354,9.608258921,6.636927497,15.22689358,6.818916038,6.618741232,19.26083536,13.97116032,18.43936511,3.152798982,16.62673824,10.38553834,4.154432748,14.61188215,15.73466746,9.393952486,4.043721666,8.204466262,2.440404609,11.38927788,8.271069446,18.87635601,6.746657437,3.987767235,14.4062774,17.9514818,12.03885418,13.70735285,8.970191648,10.85924154,12.57337446,13.49488552,9.176481623,16.97711303,7.764456701,17.16682394,12.43406324,7.509796293,4.187232795,8.00470563,13.6394972,11.42804817,10.72471665,15.03790659,1.970295047,6.095777407,11.41125391,11.29477802,8.329694815,12.39607089,6.627315012,11.29469595,5.166580235,8.259958959,15.62649364,9.691630114,8.306593795,6.197256121,16.87470405,16.02461175,9.994744022,8.980845307,11.09485308,4.301139455,6.721787464,14.56638245,16.56601653
11.09372448,18.79288864,6.832852469,19.45967399,1.323854555,10.66362289,10.11110088,10.52887307,6.300375763,18.40436216,18.44000281,14.29096647,19.02507495,15.17886763,15.10716741,18.61847301,14.9312101,6.296234926,13.2128103,10.40839263,0,11.9328504,4.485296216,8.095057557,11.56719094,10.48297135,6.289276687,11.2135836,8.565963469,13.2422696,15.56730493,12.63708718,15.17534187,8.518162038,11.95871459,7.412580629,12.73401639,16.2778629,5.105789867,13.86655714,12.93137212,23.47747656,13.32344877,14.17084602,16.90408996,9.113106882,20.06000427,10.7035632,15.52348689,9.311818308,2.243184616,9.862297463,15.60034484,14.02903461,13.27327589,13.88185928,13.02093029,13.68112475,14.73217138,4.673116802,17.72665219,16.49979986,3.674678153,7.035786302,5.023021341,11.69045877,21.56534876,2.695714739,21.85268828,9.667640022,17.64212452,13.21772037,14.10387625,5.506036452,3.002269413,1.029927422,14.39647363,8.439156576,16.31653819,3.138415823,5.103671328,3.916662651,10.63785979,16.0056479,15.88471896,14.28715068,6.979421169,18.41546761,5.830601588,13.06606751,15.05155835,21.44524429,19.6805402,16.64698352,10.85555707,4.929491674,11.05343408,4.169480082,12.29246209,16.20554246
